Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
806, 7386.000000, 7534.000000, 15437.000000, 1070, 867, 296
807, 7169.000000, 7319.000000, 15116.000000, 1079, 928, 299
808, 8701.000000, 8851.000000, 5993.000000, 13272, 931, 299
809, 8745.000000, 8893.000000, 6087.000000, 13288, 942, 296
810, 8590.000000, 8736.000000, 6057.000000, 12979, 928, 293
811, 8544.000000, 8695.000000, 6076.000000, 12875, 931, 302
812, 9545.000000, 9691.000000, 19884.000000, 1076, 935, 292
813, 7331.000000, 7480.000000, 15457.000000, 1067, 931, 299
814, 2646.000000, 2794.000000, 6118.000000, 1089, 957, 296
815, 7411.000000, 7559.000000, 15635.000000, 1063, 938, 296
816, 7523.000000, 7671.000000, 15818.000000, 1076, 924, 296
817, 2271.000000, 2422.000000, -4294934717.000000, 63, 14050, 302
818, 8693.000000, 8841.000000, 6074.000000, 13203, 945, 296
819, 7306.000000, 7453.000000, 15449.000000, 1066, 951, 293
820, 8731.000000, 8879.000000, 5981.000000, 13344, 931, 296
821, 8681.000000, 8828.000000, 6086.000000, 13171, 947, 293
822, 7158.000000, 7308.000000, 15138.000000, 1069, 945, 299
823, 8806.000000, 8954.000000, 6106.000000, 13369, 931, 296
824, 8550.000000, 8698.000000, 5994.000000, 12954, 924, 296
825, 7401.000000, 7549.000000, 15574.000000, 1076, 924, 296
826, 2522.000000, 2670.000000, -4294960762.000000, 1079, 1284, 296
827, 2474.000000, 2622.000000, -4294960832.000000, 1054, 1285, 296
828, 8581.000000, 8729.000000, 5854.000000, 13036, 864, 296
829, 7511.000000, 7659.000000, 15628.000000, 1164, 885, 296
830, 2495.000000, 2641.000000, -4294960880.000000, 1088, 1257, 293
831, 2491.000000, 2640.000000, -4294960919.000000, 1101, 1248, 299
832, 2451.000000, 2599.000000, -4294960940.000000, 1076, 1265, 296
833, 2436.000000, 2584.000000, -4294947422.000000, 13017, 14009, 295
834, 2521.000000, 2671.000000, -4294960833.000000, 1088, 1254, 299
835, 2516.000000, 2664.000000, -4294960895.000000, 1066, 1217, 296
836, 8764.000000, 8912.000000, 5890.000000, 13423, 892, 296
837, 8083.000000, 8231.000000, 16876.000000, 1079, 894, 296
838, 9609.000000, 9760.000000, 19943.000000, 1079, 902, 302
839, 9191.000000, 9339.000000, 19145.000000, 1067, 915, 296
840, 9137.000000, 9285.000000, 18898.000000, 1164, 894, 296
841, 9293.000000, 9441.000000, 19345.000000, 1057, 908, 296
842, 9140.000000, 9288.000000, 18999.000000, 1063, 891, 296
843, 2507.000000, 2655.000000, -4294960902.000000, 1076, 1228, 296
844, 8008.000000, 8156.000000, -4294949690.000000, 1080, 1335, 296
845, 9034.000000, 9183.000000, 18757.000000, 1073, 881, 299
846, 7475.000000, 7621.000000, 15616.000000, 1076, 871, 293
847, 9709.000000, 9857.000000, 20067.000000, 1073, 861, 296
848, 8787.000000, 8935.000000, 18262.000000, 1080, 884, 296
849, 9257.000000, 9404.000000, -4294946473.000000, 1067, 1688, 295
850, 8781.000000, 8929.000000, 5971.000000, 13388, 898, 296
851, 9955.000000, 10103.000000, 20690.000000, 1063, 921, 296
852, 7375.000000, 7523.000000, 15536.000000, 1070, 928, 296
853, 8999.000000, 9147.000000, 18744.000000, 1076, 911, 296
854, 9234.000000, 9383.000000, 19243.000000, 1067, 921, 299
855, 9937.000000, 10085.000000, 20540.000000, 1117, 891, 296
856, 9476.000000, 9624.000000, 19681.000000, 1088, 908, 296
857, 7139.000000, 7287.000000, 15014.000000, 1058, 897, 296
858, 7323.000000, 7471.000000, 15450.000000, 1073, 938, 296
859, 9328.000000, 9476.000000, 19419.000000, 1080, 921, 295
860, 9362.000000, 9509.000000, 19423.000000, 1098, 898, 293
861, 9251.000000, 9400.000000, 19188.000000, 1070, 878, 299
862, 7470.000000, 7618.000000, 15590.000000, 1098, 874, 296
863, 8496.000000, 8646.000000, 5915.000000, 12832, 877, 299
864, 7406.000000, 7554.000000, 15495.000000, 1080, 881, 295
865, 2623.000000, 2771.000000, -4294934600.000000, 1064, 14257, 296
866, 9354.000000, 9500.000000, 19361.000000, 1089, 871, 292
867, 9035.000000, 9183.000000, 18737.000000, 1089, 878, 296
868, 9159.000000, 9307.000000, 18974.000000, 1073, 864, 296
869, 9077.000000, 9226.000000, 18877.000000, 1067, 895, 299
870, 9182.000000, 9332.000000, 19018.000000, 1089, 871, 299
871, 8503.000000, 8651.000000, 5978.000000, 12803, 887, 296
872, 9445.000000, 9593.000000, 19564.000000, 1089, 881, 296
873, 2617.000000, 2765.000000, 5980.000000, 1076, 911, 296
874, 2663.000000, 2811.000000, -4294939308.000000, 1072, 11867, 296
875, 7113.000000, 7259.000000, 14832.000000, 1148, 877, 293
876, 2472.000000, 2620.000000, -4294961053.000000, 1089, 1194, 296
877, 7093.000000, 7239.000000, 14915.000000, 1073, 901, 292
878, 8592.000000, 8738.000000, 5990.000000, 12970, 888, 293
879, 8421.000000, 8569.000000, 5942.000000, 12643, 871, 296
880, 8503.000000, 8651.000000, 5894.000000, 12860, 874, 296
881, 8902.000000, 9050.000000, -4294947165.000000, 1070, 1698, 296
882, 7202.000000, 7350.000000, 15061.000000, 1086, 871, 296
883, 8634.000000, 8782.000000, 5946.000000, 13077, 877, 295
884, 7214.000000, 7362.000000, 15091.000000, 1079, 871, 296
885, 7049.000000, 7195.000000, 14803.000000, 1063, 884, 293
886, 2533.000000, 2681.000000, -4294960854.000000, 1067, 1221, 296
887, 7572.000000, 7720.000000, 15787.000000, 1079, 861, 296
888, 2489.000000, 2639.000000, -4294960920.000000, 1073, 1235, 299
889, 2453.000000, 2601.000000, -4294960898.000000, 1079, 1285, 296
890, 8689.000000, 8837.000000, 5958.000000, 13183, 881, 296
891, 8793.000000, 8941.000000, 6132.000000, 13385, 965, 296
892, 2453.000000, 2601.000000, -4294960995.000000, 1089, 1242, 296
893, 2446.000000, 2594.000000, -4294948971.000000, 13106, 13269, 295
894, 7798.000000, 7947.000000, 16306.000000, 1067, 888, 298
895, 2488.000000, 2636.000000, -4294960845.000000, 1082, 1278, 296
896, 2434.000000, 2582.000000, -4294960877.000000, 1079, 1315, 296
897, 2442.000000, 2592.000000, -4294948069.000000, 12482, 13412, 299
898, 2575.000000, 2723.000000, -4294960923.000000, 1079, 1151, 296
899, 9711.000000, 9859.000000, 20124.000000, 1055, 878, 295
900, 9552.000000, 9698.000000, 19770.000000, 1089, 877, 292
901, 9409.000000, 9560.000000, 19483.000000, 1070, 867, 302
902, 9328.000000, 9476.000000, 19345.000000, 1107, 898, 296
903, 9213.000000, 9361.000000, 19067.000000, 1076, 858, 296
904, 2586.000000, 2734.000000, 5970.000000, 1085, 941, 296
905, 2496.000000, 2644.000000, -4294960958.000000, 1064, 1205, 296
906, 7772.000000, 7921.000000, 16228.000000, 1092, 888, 299
907, 2524.000000, 2672.000000, -4294960928.000000, 1076, 1198, 296
908, 7246.000000, 7394.000000, 15143.000000, 1085, 868, 296
909, 7995.000000, 8143.000000, 16820.000000, 1067, 948, 295
910, 2533.000000, 2681.000000, -4294960854.000000, 1066, 1221, 296
911, 7210.000000, 7357.000000, 15175.000000, 1073, 914, 295
912, 2469.000000, 2617.000000, -4294960924.000000, 1089, 1261, 296
913, 2258.000000, 2406.000000, -4294935188.000000, 66, 13829, 296
914, 2484.000000, 2631.000000, -4294960864.000000, 1080, 1272, 295
915, 2474.000000, 2622.000000, -4294960889.000000, 1057, 1258, 296
916, 8767.000000, 8917.000000, 5902.000000, 13435, 901, 299
917, 2450.000000, 2598.000000, -4294949288.000000, 12743, 12925, 296
918, 2447.000000, 2595.000000, -4294937890.000000, 1778, 13145, 296
919, 9264.000000, 9411.000000, 19272.000000, 1058, 901, 295
920, 8389.000000, 8537.000000, 5862.000000, 12718, 901, 296
921, 2485.000000, 2634.000000, -4294960823.000000, 1047, 1275, 299
922, 2432.000000, 2579.000000, -4294938243.000000, 1822, 13005, 293
923, 8590.000000, 8740.000000, 5953.000000, 13004, 888, 299
924, 2457.000000, 2607.000000, -4294960924.000000, 1079, 1268, 299
925, 8569.000000, 8717.000000, 5943.000000, 12951, 878, 296
926, 7343.000000, 7491.000000, 15410.000000, 1073, 898, 296
927, 8470.000000, 8618.000000, 5950.000000, 12813, 911, 296
928, 2412.000000, 2560.000000, -4294949070.000000, 13014, 13208, 296
929, 2426.000000, 2574.000000, -4294947777.000000, 12705, 13686, 296
930, 6991.000000, 7140.000000, 14656.000000, 1088, 881, 299
931, 7371.000000, 7519.000000, 15385.000000, 1079, 861, 296
932, 7041.000000, 7189.000000, 14729.000000, 1089, 868, 296
933, 8662.000000, 8812.000000, 5936.000000, 13143, 877, 299
934, 2624.000000, 2770.000000, 6015.000000, 1095, 931, 293
935, 8524.000000, 8672.000000, 5943.000000, 12856, 875, 296
936, 8390.000000, 8536.000000, 5874.000000, 12668, 881, 292
937, 7283.000000, 7431.000000, 15237.000000, 1066, 868, 296
938, 7618.000000, 7764.000000, 15873.000000, 1079, 858, 292
939, 7126.000000, 7274.000000, 14925.000000, 1064, 868, 296
940, 7600.000000, 7747.000000, 15911.000000, 1066, 888, 293
941, 7147.000000, 7293.000000, 14941.000000, 1095, 871, 293
942, 7170.000000, 7318.000000, 14986.000000, 1089, 867, 296
943, 8542.000000, 8690.000000, 5943.000000, 12869, 864, 296
944, 7245.000000, 7393.000000, 15158.000000, 1089, 878, 296
945, 7227.000000, 7375.000000, -4294950471.000000, 1048, 1709, 296
946, 2566.000000, 2713.000000, -4294960872.000000, 1079, 1185, 293
947, 7261.000000, 7409.000000, 15200.000000, 1079, 878, 296
948, 7299.000000, 7447.000000, 15271.000000, 1083, 878, 296
949, 2552.000000, 2702.000000, -4294960901.000000, 1060, 1175, 299
950, 7808.000000, 7956.000000, 16297.000000, 1095, 888, 296
951, 8691.000000, 8839.000000, 6090.000000, 13149, 928, 296
952, 2517.000000, 2665.000000, -4294960843.000000, 1070, 1244, 296
953, 8686.000000, 8836.000000, 5981.000000, 13168, 888, 299
954, 2546.000000, 2694.000000, -4294960760.000000, 1086, 1265, 296
955, 2542.000000, 2690.000000, -4294960876.000000, 1067, 1201, 296
956, 2468.000000, 2616.000000, -4294960958.000000, 1089, 1245, 296
957, 7318.000000, 7464.000000, 15311.000000, 1047, 861, 293
958, 7213.000000, 7363.000000, 15076.000000, 1079, 864, 299
959, 7588.000000, 7738.000000, 15863.000000, 1070, 878, 299
960, 9794.000000, 9942.000000, 20254.000000, 1076, 871, 296
961, 8890.000000, 9040.000000, -4294947277.000000, 1072, 1655, 299
962, 7447.000000, 7593.000000, 15633.000000, 1098, 918, 292
963, 9226.000000, 9374.000000, 19195.000000, 1073, 908, 296
964, 2613.000000, 2761.000000, 5961.000000, 1082, 908, 296
965, 7254.000000, 7401.000000, 15238.000000, 1073, 901, 293
966, 7257.000000, 7405.000000, 15224.000000, 1079, 894, 296
967, 2443.000000, 2589.000000, -4294948966.000000, 13080, 13262, 293
968, 2403.000000, 2551.000000, -4294937731.000000, 1800, 13279, 296
969, 2433.000000, 2583.000000, -4294949105.000000, 12966, 13145, 299
970, 7187.000000, 7335.000000, 15083.000000, 1142, 925, 296
971, 7312.000000, 7460.000000, 15420.000000, 1079, 937, 296
972, 7517.000000, 7668.000000, 15700.000000, 1082, 874, 302
973, 7294.000000, 7442.000000, 15407.000000, 1064, 941, 296
974, 7275.000000, 7422.000000, 15297.000000, 1089, 918, 295
975, 8634.000000, 8782.000000, 6082.000000, 13083, 948, 295
976, 8769.000000, 8916.000000, 5976.000000, 13419, 928, 293
977, 2709.000000, 2860.000000, -4294934093.000000, 1143, 14464, 302
978, 8562.000000, 8708.000000, 6075.000000, 12898, 924, 292
979, 7225.000000, 7373.000000, 15287.000000, 1048, 942, 296
980, 7557.000000, 7707.000000, 15966.000000, 1051, 951, 299
981, 7348.000000, 7496.000000, 15486.000000, 1085, 937, 296
982, 7494.000000, 7643.000000, 15777.000000, 1073, 931, 299
983, 8652.000000, 8800.000000, 6126.000000, 13061, 941, 296
984, 8732.000000, 8882.000000, 5987.000000, 13328, 925, 299
985, 8781.000000, 8927.000000, 6101.000000, 13398, 968, 292
986, 2422.000000, 2570.000000, -4294948667.000000, 13234, 13509, 296
987, 7423.000000, 7571.000000, 15629.000000, 1080, 931, 295
988, 7495.000000, 7643.000000, 15810.000000, 1076, 948, 296
989, 7185.000000, 7333.000000, 15107.000000, 1080, 908, 296
990, 7115.000000, 7265.000000, 15063.000000, 1070, 951, 299
991, 8601.000000, 8748.000000, 5925.000000, 13011, 867, 295
992, 7151.000000, 7299.000000, 15005.000000, 1079, 891, 296
993, 2624.000000, 2772.000000, -4294934203.000000, 1035, 14440, 296
994, 2654.000000, 2804.000000, 6036.000000, 1083, 905, 299
995, 8424.000000, 8572.000000, 5917.000000, 12667, 868, 296
996, 6975.000000, 7124.000000, 14583.000000, 1089, 861, 299
997, 7178.000000, 7324.000000, 15060.000000, 1058, 881, 292
998, 8472.000000, 8620.000000, 5977.000000, 12743, 888, 296
999, 7119.000000, 7267.000000, 14920.000000, 1066, 874, 296
1000, 7335.000000, 7482.000000, 15352.000000, 1086, 884, 295
1001, 8461.000000, 8608.000000, 5911.000000, 12725, 857, 295
1002, 8190.000000, 8341.000000, 17050.000000, 1079, 874, 302
1003, 8553.000000, 8701.000000, 6128.000000, 12895, 958, 295
1004, 8473.000000, 8622.000000, 5847.000000, 12815, 858, 299
1005, 8660.000000, 8809.000000, 5977.000000, 13117, 887, 299
1006, 7404.000000, 7552.000000, 15439.000000, 1086, 858, 296
1007, 7631.000000, 7779.000000, 15927.000000, 1098, 881, 296
1008, 8675.000000, 8823.000000, 5885.000000, 13227, 881, 296
1009, 2316.000000, 2466.000000, -4294934857.000000, 66, 13936, 299
1010, 8631.000000, 8779.000000, 5953.000000, 13064, 877, 296
1011, 7480.000000, 7628.000000, 15615.000000, 1073, 864, 296
1012, 8563.000000, 8711.000000, 5860.000000, 13029, 881, 296
1013, 7302.000000, 7450.000000, 15276.000000, 1076, 874, 296
1014, 8593.000000, 8741.000000, 5947.000000, 12976, 868, 296
1015, 7358.000000, 7506.000000, 15386.000000, 1067, 868, 296
1016, 2498.000000, 2644.000000, -4294960922.000000, 1070, 1224, 293
1017, 2603.000000, 2749.000000, -4294960836.000000, 1088, 1171, 293
1018, 7072.000000, 7220.000000, 14823.000000, 1058, 868, 295
1019, 8583.000000, 8733.000000, 5968.000000, 12969, 885, 299
1020, 2493.000000, 2639.000000, -4294960904.000000, 1076, 1241, 293
1021, 2506.000000, 2655.000000, -4294960884.000000, 1051, 1225, 298
1022, 10004.000000, 10152.000000, 20678.000000, 1073, 871, 295
1023, 9191.000000, 9339.000000, 19119.000000, 1073, 905, 296
1024, 2579.000000, 2727.000000, 6010.000000, 1085, 968, 296
1025, 2468.000000, 2617.000000, -4294958795.000000, 1061, 2313, 299
1026, 9090.000000, 9237.000000, 18869.000000, 1073, 881, 295
1027, 9480.000000, 9626.000000, 19614.000000, 1061, 857, 292
1028, 2474.000000, 2622.000000, -4294960931.000000, 1073, 1245, 296
1029, 8992.000000, 9140.000000, 18667.000000, 1060, 871, 296
1030, 2509.000000, 2657.000000, -4294960872.000000, 1070, 1238, 296
1031, 9217.000000, 9365.000000, 19105.000000, 1066, 868, 296
1032, 2474.000000, 2624.000000, -4294961068.000000, 1051, 1165, 299
1033, 2504.000000, 2653.000000, -4294960883.000000, 1073, 1239, 299
1034, 7186.000000, 7334.000000, 15090.000000, 1077, 897, 295
1035, 2574.000000, 2722.000000, -4294960795.000000, 1064, 1208, 295
1036, 2547.000000, 2695.000000, -4294960956.000000, 1070, 1158, 296
1037, 8381.000000, 8529.000000, 5923.000000, 12589, 875, 296
1038, 2511.000000, 2659.000000, -4294960968.000000, 1076, 1191, 296
1039, 7035.000000, 7183.000000, 14857.000000, 1076, 931, 296
1040, 2390.000000, 2538.000000, -4294960965.000000, 1151, 1351, 296
1041, 2634.000000, 2780.000000, -4294959479.000000, 1076, 1812, 292
1042, 2627.000000, 2775.000000, 5982.000000, 1080, 904, 296
1043, 2607.000000, 2755.000000, 5938.000000, 1064, 894, 296
1044, 2392.000000, 2540.000000, -4294938076.000000, 1815, 13125, 296
1045, 8618.000000, 8768.000000, 5959.000000, 13080, 901, 299
1046, 2508.000000, 2656.000000, -4294960790.000000, 1073, 1281, 296
1047, 2490.000000, 2636.000000, -4294960791.000000, 1077, 1301, 292
1048, 2473.000000, 2621.000000, -4294961027.000000, 1088, 1205, 296
1049, 2453.000000, 2603.000000, -4294960933.000000, 1060, 1258, 299
1050, 2507.000000, 2655.000000, -4294960944.000000, 1079, 1208, 296
1051, 2531.000000, 2679.000000, -4294960848.000000, 1079, 1232, 296
1052, 2523.000000, 2671.000000, -4294960938.000000, 1079, 1195, 296
1053, 7089.000000, 7237.000000, 14867.000000, 1080, 884, 295
1054, 2628.000000, 2776.000000, 5982.000000, 1076, 901, 296
1055, 2477.000000, 2625.000000, -4294960903.000000, 1073, 1256, 296
1056, 2495.000000, 2646.000000, -4294960782.000000, 1086, 1305, 302
1057, 2533.000000, 2680.000000, -4294958706.000000, 1048, 2286, 295
1058, 2513.000000, 2664.000000, -4294960841.000000, 1082, 1255, 302
1059, 2423.000000, 2571.000000, -4294949079.000000, 12945, 13158, 296
1060, 7069.000000, 7219.000000, 14863.000000, 1070, 897, 299
1061, 2466.000000, 2616.000000, -4294960874.000000, 1061, 1275, 299
1062, 7571.000000, 7719.000000, 15851.000000, 1080, 894, 295
1063, 2509.000000, 2656.000000, -4294960835.000000, 1060, 1251, 293
1064, 2404.000000, 2552.000000, -4294948750.000000, 13369, 13553, 296
1065, 7437.000000, 7585.000000, 15574.000000, 1070, 885, 296
1066, 2509.000000, 2655.000000, -4294960970.000000, 1083, 1195, 292
1067, 2513.000000, 2661.000000, -4294960740.000000, 1060, 1295, 296
1068, 7184.000000, 7332.000000, 15081.000000, 1064, 888, 296
1069, 2534.000000, 2683.000000, -4294960860.000000, 1088, 1228, 299
1070, 2444.000000, 2592.000000, -4294937043.000000, 1800, 13582, 296
1071, 2500.000000, 2648.000000, -4294960957.000000, 1057, 1198, 296
1072, 2467.000000, 2615.000000, -4294960882.000000, 1089, 1284, 295
1073, 2504.000000, 2652.000000, -4294958742.000000, 1066, 2306, 296
1074, 7546.000000, 7695.000000, 15741.000000, 1079, 864, 299
1075, 2591.000000, 2737.000000, -4294960780.000000, 1136, 1235, 293
1076, 7534.000000, 7681.000000, 15701.000000, 1089, 861, 295
1077, 7814.000000, 7962.000000, 16309.000000, 1067, 874, 296
1078, 7460.000000, 7609.000000, 15592.000000, 1070, 871, 299
1079, 7310.000000, 7458.000000, 15286.000000, 1082, 874, 296
1080, 8521.000000, 8669.000000, 5889.000000, 12923, 885, 296
1081, 8514.000000, 8662.000000, 5966.000000, 12838, 888, 296
1082, 9747.000000, 9894.000000, 20184.000000, 1079, 884, 293
1083, 7495.000000, 7641.000000, 15661.000000, 1063, 867, 293
1084, 2605.000000, 2753.000000, 5947.000000, 1080, 908, 296
1085, 7837.000000, 7985.000000, 16308.000000, 1117, 875, 295
1086, 7480.000000, 7628.000000, 15668.000000, 1089, 898, 295
1087, 2431.000000, 2578.000000, -4294948873.000000, 13190, 13375, 293
1088, 2397.000000, 2546.000000, -4294949009.000000, 13099, 13296, 299
1089, 2435.000000, 2583.000000, -4294948340.000000, 12051, 13068, 296
1090, 7290.000000, 7436.000000, 15276.000000, 1072, 884, 293
1091, 7230.000000, 7378.000000, 15196.000000, 1054, 895, 296
1092, 7204.000000, 7352.000000, 15118.000000, 1098, 904, 296
1093, 7509.000000, 7655.000000, 15718.000000, 1076, 888, 293
1094, 7457.000000, 7605.000000, 15643.000000, 1080, 904, 295
1095, 7320.000000, 7466.000000, 15437.000000, 1051, 924, 293
1096, 8562.000000, 8708.000000, 5881.000000, 13045, 901, 293
1097, 2423.000000, 2572.000000, -4294949087.000000, 12967, 13165, 299
1098, 6831.000000, 6979.000000, 14376.000000, 1089, 901, 296
1099, 2437.000000, 2585.000000, -4294949096.000000, 12910, 13118, 296
1100, 8727.000000, 8877.000000, 5939.000000, 13404, 944, 299
1101, 2619.000000, 2767.000000, 6054.000000, 1060, 938, 296
1102, 7215.000000, 7363.000000, 15113.000000, 1079, 881, 296
1103, 8063.000000, 8209.000000, 16799.000000, 1076, 874, 292
1104, 2391.000000, 2539.000000, -4294949305.000000, 12781, 12995, 296
1105, 2441.000000, 2589.000000, -4294947731.000000, 12624, 13653, 295
1106, 8744.000000, 8892.000000, 5969.000000, 13294, 887, 296
1107, 7382.000000, 7528.000000, 15475.000000, 1051, 881, 293
1108, 8392.000000, 8540.000000, 5846.000000, 12687, 874, 296
1109, 7279.000000, 7427.000000, 15224.000000, 1076, 871, 296
1110, 8698.000000, 8845.000000, 5924.000000, 13209, 868, 293
1111, 8541.000000, 8688.000000, 5972.000000, 12879, 884, 293
1112, 7476.000000, 7626.000000, 15616.000000, 1079, 871, 299
1113, 7505.000000, 7653.000000, 15703.000000, 1063, 878, 296
1114, 2652.000000, 2800.000000, 5989.000000, 1092, 888, 296
1115, 8567.000000, 8715.000000, 5925.000000, 12966, 878, 296
1116, 8522.000000, 8668.000000, 5861.000000, 12926, 871, 292
1117, 8773.000000, 8923.000000, 5941.000000, 13382, 888, 299
1118, 7324.000000, 7472.000000, 15324.000000, 1072, 874, 296
1119, 7258.000000, 7406.000000, 15181.000000, 1070, 867, 295
1120, 7305.000000, 7451.000000, 15326.000000, 1060, 888, 293
1121, 2616.000000, 2764.000000, -4294935289.000000, 1057, 13916, 296
1122, 8709.000000, 8857.000000, 5921.000000, 13240, 871, 296
1123, 7462.000000, 7610.000000, 15606.000000, 1061, 871, 296
1124, 8547.000000, 8695.000000, 5875.000000, 12954, 867, 296
1125, 8694.000000, 8842.000000, 5944.000000, 13180, 868, 296
1126, 7595.000000, 7745.000000, 15845.000000, 1082, 868, 299
1127, 7271.000000, 7419.000000, 15210.000000, 1054, 861, 296
1128, 7277.000000, 7425.000000, 15220.000000, 1070, 868, 296
1129, 7703.000000, 7851.000000, 16055.000000, 1085, 867, 296
1130, 8711.000000, 8859.000000, 5959.000000, 13206, 871, 296
1131, 2648.000000, 2794.000000, 5976.000000, 1054, 867, 293
1132, 8541.000000, 8691.000000, 5970.000000, 13001, 944, 299
1133, 8808.000000, 8957.000000, 5960.000000, 13392, 868, 299
1134, 7337.000000, 7485.000000, 15361.000000, 1076, 881, 296
1135, 2632.000000, 2780.000000, 5947.000000, 1066, 874, 296
1136, 8481.000000, 8629.000000, 5865.000000, 12860, 881, 296
1137, 2642.000000, 2790.000000, -4294934734.000000, 1048, 14163, 296
1138, 7257.000000, 7406.000000, 15153.000000, 1089, 864, 299
1139, 8590.000000, 8739.000000, 5926.000000, 13004, 875, 299
1140, 7268.000000, 7416.000000, 15200.000000, 1070, 867, 296
1141, 8564.000000, 8711.000000, 5928.000000, 12936, 868, 295
1142, 7282.000000, 7430.000000, 15230.000000, 1076, 871, 296
1143, 9689.000000, 9837.000000, 20019.000000, 1082, 861, 296
1144, 2601.000000, 2749.000000, 5926.000000, 1092, 908, 296
1145, 9763.000000, 9911.000000, 20167.000000, 1076, 858, 296
1146, 9667.000000, 9815.000000, 20021.000000, 1076, 881, 296
1147, 8728.000000, 8876.000000, 5941.000000, 13297, 891, 296
1148, 2401.000000, 2547.000000, -4294948897.000000, 13187, 13392, 292
1149, 9606.000000, 9754.000000, 19873.000000, 1067, 864, 296
1150, 8794.000000, 8944.000000, 5924.000000, 13413, 874, 299
1151, 9848.000000, 9997.000000, 20357.000000, 1149, 905, 299
1152, 7243.000000, 7391.000000, 15210.000000, 1079, 901, 296
1153, 8788.000000, 8938.000000, -4294947366.000000, 1083, 1718, 299
1154, 7190.000000, 7336.000000, 15032.000000, 1083, 867, 292
1155, 8486.000000, 8637.000000, 5947.000000, 12781, 878, 302
1156, 9359.000000, 9505.000000, 19366.000000, 1088, 868, 293
1157, 9840.000000, 9986.000000, 20354.000000, 1076, 875, 293
1158, 8284.000000, 8433.000000, 5976.000000, 12334, 871, 299
1159, 7406.000000, 7554.000000, 15457.000000, 1066, 855, 296
1160, 9751.000000, 9901.000000, 20156.000000, 1101, 877, 299
1161, 9086.000000, 9234.000000, 18858.000000, 1057, 871, 296
1162, 8527.000000, 8679.000000, 5936.000000, 12847, 864, 303
1163, 9150.000000, 9300.000000, 18936.000000, 1139, 887, 299
1164, 7056.000000, 7205.000000, 14783.000000, 1079, 875, 299
1165, 9450.000000, 9598.000000, 19582.000000, 1047, 864, 296
1166, 9681.000000, 9827.000000, 20022.000000, 1083, 871, 292
1167, 10026.000000, 10174.000000, 20784.000000, 1063, 897, 296
1168, 9048.000000, 9196.000000, 18825.000000, 1073, 901, 296
1169, 9025.000000, 9173.000000, -4294946811.000000, 1076, 1755, 296
1170, 7779.000000, 7929.000000, 16305.000000, 1070, 908, 299
1171, 2609.000000, 2757.000000, 5958.000000, 1057, 898, 296
1172, 2389.000000, 2537.000000, -4294949054.000000, 13054, 13259, 296
1173, 2432.000000, 2579.000000, -4294949252.000000, 12797, 12988, 293
1174, 2643.000000, 2792.000000, 6049.000000, 1073, 918, 299
1175, 7225.000000, 7373.000000, 15209.000000, 1057, 908, 296
1176, 7969.000000, 8118.000000, 16698.000000, 1088, 924, 299
1177, 8768.000000, 8916.000000, 5951.000000, 13407, 911, 296
1178, 7299.000000, 7446.000000, 15334.000000, 1073, 904, 293
1179, 2445.000000, 2593.000000, -4294949063.000000, 12913, 13128, 296
1180, 7436.000000, 7584.000000, 15536.000000, 1079, 871, 296
1181, 7986.000000, 8136.000000, 16705.000000, 1070, 901, 299
1182, 6974.000000, 7122.000000, 14645.000000, 1079, 888, 296
1183, 8704.000000, 8852.000000, 5936.000000, 13221, 874, 296
1184, 8703.000000, 8851.000000, 5880.000000, 13263, 868, 296
1185, 8412.000000, 8561.000000, 7501.000000, 12633, 1655, 299
1186, 2436.000000, 2584.000000, -4294948714.000000, 13269, 13489, 296
1187, 8586.000000, 8733.000000, 5977.000000, 12977, 891, 295
1188, 7445.000000, 7592.000000, 15551.000000, 1076, 868, 293
1189, 7191.000000, 7340.000000, 15057.000000, 1079, 877, 299
1190, 7214.000000, 7360.000000, 15087.000000, 1070, 864, 292
1191, 7836.000000, 7984.000000, 16377.000000, 1057, 881, 296
1192, 7212.000000, 7360.000000, 15070.000000, 1076, 861, 296
1193, 8809.000000, 8957.000000, 5977.000000, 13464, 911, 296
1194, 2444.000000, 2590.000000, -4294948852.000000, 13168, 13362, 293
1195, 7273.000000, 7419.000000, 15317.000000, 1063, 917, 293
1196, 7647.000000, 7795.000000, 15943.000000, 1079, 864, 296
1197, 7228.000000, 7374.000000, 15140.000000, 1058, 871, 292
1198, 8769.000000, 8919.000000, 5946.000000, 13329, 868, 299
1199, 7154.000000, 7302.000000, 14988.000000, 1057, 868, 296
1200, 8639.000000, 8787.000000, 5866.000000, 13181, 884, 296
1201, 8571.000000, 8719.000000, 7568.000000, 12939, 1682, 295
1202, 8529.000000, 8677.000000, 5924.000000, 12863, 864, 296
1203, 9459.000000, 9607.000000, 19604.000000, 1070, 878, 296
1204, 2592.000000, 2739.000000, 5974.000000, 1079, 934, 293
1205, 7149.000000, 7297.000000, 14982.000000, 1067, 875, 296
1206, 9213.000000, 9361.000000, 19104.000000, 1085, 881, 296
1207, 6991.000000, 7140.000000, 14659.000000, 1073, 875, 299
1208, 7373.000000, 7521.000000, 15422.000000, 1073, 874, 296
1209, 7292.000000, 7439.000000, 15235.000000, 1092, 871, 293
1210, 2700.000000, 2849.000000, 5997.000000, 1145, 871, 299
