Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
824, 2484.000000, 2632.000000, -4294962220.000000, 1098, 1205, 296
825, 8575.000000, 8723.000000, 5057.000000, 12967, 874, 296
826, 2542.000000, 2690.000000, -4294962179.000000, 1101, 1134, 296
827, 2493.000000, 2641.000000, -4294962036.000000, 1085, 1358, 296
828, 7399.000000, 7547.000000, 14567.000000, 1086, 854, 296
829, 2678.000000, 2825.000000, 5200.000000, 1164, 1007, 293
830, 7158.000000, 7304.000000, 14185.000000, 1080, 948, 292
831, 2481.000000, 2629.000000, -4294962158.000000, 1086, 1261, 296
832, 7062.000000, 7210.000000, 13878.000000, 1111, 864, 295
833, 8452.000000, 8599.000000, 5042.000000, 12714, 851, 293
834, 2525.000000, 2672.000000, -4294962173.000000, 1095, 1168, 295
835, 8566.000000, 8714.000000, 5078.000000, 12916, 861, 296
836, 2440.000000, 2588.000000, -4294962243.000000, 1086, 1258, 295
837, 7214.000000, 7361.000000, 14215.000000, 1080, 867, 295
838, 2521.000000, 2669.000000, -4294962094.000000, 1082, 1241, 296
839, 7082.000000, 7230.000000, 13938.000000, 1085, 858, 296
840, 8405.000000, 8553.000000, 5961.000000, 12646, 1796, 296
841, 8594.000000, 8741.000000, 5026.000000, 13017, 855, 295
842, 8647.000000, 8796.000000, -4294949867.000000, 1073, 1208, 299
843, 8508.000000, 8654.000000, 5043.000000, 12837, 864, 293
844, 8875.000000, 9023.000000, -4294949521.000000, 1177, 1202, 296
845, 2545.000000, 2692.000000, -4294962127.000000, 1114, 1192, 293
846, 2524.000000, 2672.000000, -4294962127.000000, 1095, 1215, 296
847, 2501.000000, 2649.000000, -4294962164.000000, 1085, 1215, 296
848, 7072.000000, 7220.000000, 13936.000000, 1080, 871, 295
849, 8242.000000, 8390.000000, 5137.000000, 12353, 1005, 296
850, 7290.000000, 7440.000000, 14475.000000, 1067, 961, 299
851, 8418.000000, 8567.000000, 5220.000000, 12633, 1017, 299
852, 2484.000000, 2632.000000, -4294962214.000000, 1085, 1198, 296
853, 8017.000000, 8165.000000, 6061.000000, 11806, 1832, 296
854, 2485.000000, 2635.000000, -4294962177.000000, 1070, 1218, 299
855, 7503.000000, 7652.000000, 14781.000000, 1083, 858, 299
856, 7326.000000, 7474.000000, 14417.000000, 1101, 865, 296
857, 8435.000000, 8583.000000, 5072.000000, 12677, 878, 296
858, 2531.000000, 2681.000000, -4294962159.000000, 1104, 1178, 299
859, 8572.000000, 8720.000000, 5055.000000, 12948, 858, 296
860, 2461.000000, 2607.000000, -4294962138.000000, 1079, 1315, 293
861, 7181.000000, 7328.000000, 14288.000000, 1095, 1021, 295
862, 7019.000000, 7166.000000, 13930.000000, 1070, 961, 293
863, 2563.000000, 2712.000000, -4294962013.000000, 1158, 1315, 299
864, 8227.000000, 8376.000000, 5158.000000, 12331, 1035, 299
865, 7386.000000, 7535.000000, 14582.000000, 1092, 902, 299
866, 2503.000000, 2651.000000, -4294961131.000000, 1095, 2253, 296
867, 8574.000000, 8720.000000, 5086.000000, 12936, 874, 292
868, 2465.000000, 2613.000000, -4294962263.000000, 1076, 1178, 296
869, 8582.000000, 8732.000000, 5060.000000, 12979, 874, 299
870, 2475.000000, 2622.000000, -4294962093.000000, 1079, 1331, 293
871, 6887.000000, 7033.000000, 13691.000000, 1102, 1018, 292
872, 2436.000000, 2584.000000, -4294962188.000000, 1083, 1318, 295
873, 8371.000000, 8519.000000, 5060.000000, 12570, 888, 296
874, 2664.000000, 2813.000000, 5075.000000, 1101, 848, 299
875, 2513.000000, 2661.000000, -4294962149.000000, 1111, 1231, 296
876, 7128.000000, 7276.000000, 14066.000000, 1067, 877, 296
877, 2510.000000, 2660.000000, -4294962149.000000, 1079, 1205, 299
878, 7052.000000, 7198.000000, 13873.000000, 1089, 858, 292
879, 8422.000000, 8569.000000, 5035.000000, 12674, 864, 293
880, 9032.000000, 9180.000000, 17975.000000, 1092, 1002, 296
881, 7074.000000, 7222.000000, 13924.000000, 1089, 865, 296
882, 8819.000000, 8967.000000, 17541.000000, 1098, 1001, 296
883, 8289.000000, 8435.000000, 5161.000000, 12451, 1034, 292
884, 7268.000000, 7419.000000, 14311.000000, 1079, 854, 302
885, 8644.000000, 8792.000000, 5208.000000, 13055, 974, 296
886, 9366.000000, 9513.000000, 18518.000000, 1099, 885, 295
887, 2493.000000, 2641.000000, -4294962207.000000, 1076, 1178, 295
888, 9440.000000, 9588.000000, 18655.000000, 1076, 851, 296
889, 7287.000000, 7435.000000, 14363.000000, 1082, 871, 296
890, 2510.000000, 2660.000000, -4294962170.000000, 1079, 1184, 299
891, 7454.000000, 7600.000000, 14668.000000, 1095, 854, 292
892, 2471.000000, 2622.000000, -4294962118.000000, 1079, 1315, 302
893, 2497.000000, 2647.000000, -4294962058.000000, 1079, 1322, 299
894, 8544.000000, 8692.000000, 5199.000000, 12888, 998, 296
895, 2557.000000, 2705.000000, -4294962023.000000, 1177, 1335, 296
896, 2483.000000, 2631.000000, -4294962100.000000, 1086, 1315, 296
897, 7329.000000, 7476.000000, 14139.000000, 1410, 891, 295
898, 7174.000000, 7322.000000, 14105.000000, 1095, 851, 296
899, 7165.000000, 7311.000000, 14112.000000, 1079, 861, 293
900, 2424.000000, 2573.000000, -4294962246.000000, 1057, 1259, 299
901, 8584.000000, 8732.000000, 5054.000000, 12979, 864, 296
902, 7161.000000, 7309.000000, 14234.000000, 1086, 998, 296
903, 7283.000000, 7433.000000, 14463.000000, 1082, 978, 299
904, 2596.000000, 2744.000000, 5057.000000, 1091, 955, 296
905, 7151.000000, 7299.000000, 14225.000000, 1088, 1011, 296
906, 2507.000000, 2653.000000, -4294962151.000000, 1080, 1211, 292
907, 2910.000000, 3060.000000, 5191.000000, 1881, 1251, 299
908, 7353.000000, 7501.000000, 14521.000000, 1070, 884, 296
909, 2497.000000, 2645.000000, -4294962136.000000, 1082, 1248, 296
910, 8401.000000, 8549.000000, 5068.000000, 12589, 855, 296
911, 2504.000000, 2654.000000, -4294962115.000000, 1079, 1251, 299
912, 7086.000000, 7232.000000, 13952.000000, 1095, 874, 292
913, 2491.000000, 2639.000000, -4294962112.000000, 1083, 1285, 296
914, 7699.000000, 7848.000000, 14920.000000, 1369, 891, 299
915, 8436.000000, 8584.000000, 5186.000000, 12687, 1001, 296
916, 2469.000000, 2619.000000, -4294962257.000000, 1091, 1191, 299
917, 2538.000000, 2684.000000, -4294962007.000000, 1089, 1302, 293
918, 2642.000000, 2791.000000, 5073.000000, 1092, 881, 299
919, 2474.000000, 2622.000000, -4294962161.000000, 1086, 1272, 296
920, 7378.000000, 7526.000000, 14539.000000, 1076, 858, 296
921, 8571.000000, 8721.000000, 5088.000000, 12919, 864, 299
922, 8762.000000, 8908.000000, 5079.000000, 13310, 865, 292
923, 7586.000000, 7734.000000, 15006.000000, 1085, 918, 296
924, 8507.000000, 8654.000000, 16201.000000, 1665, 851, 293
925, 2506.000000, 2653.000000, -4294962193.000000, 1086, 1177, 295
926, 2526.000000, 2674.000000, -4294962014.000000, 1083, 1312, 296
927, 2483.000000, 2631.000000, -4294962186.000000, 1095, 1238, 295
928, 7039.000000, 7187.000000, 13861.000000, 1076, 858, 296
929, 2499.000000, 2647.000000, -4294962211.000000, 1098, 1185, 296
930, 8510.000000, 8658.000000, 5087.000000, 12809, 875, 296
931, 2511.000000, 2658.000000, -4294962199.000000, 1089, 1164, 295
932, 8493.000000, 8641.000000, 4964.000000, 12878, 855, 296
933, 2524.000000, 2672.000000, -4294962127.000000, 1114, 1234, 296
934, 2664.000000, 2812.000000, 5054.000000, 1095, 821, 296
935, 8596.000000, 8744.000000, 5180.000000, 13036, 1024, 296
936, 8615.000000, 8762.000000, 5107.000000, 13112, 988, 293
937, 8357.000000, 8503.000000, 5175.000000, 12570, 1031, 292
938, 7363.000000, 7512.000000, 14661.000000, 1079, 1014, 299
939, 8735.000000, 8883.000000, 5087.000000, 13234, 851, 296
940, 9183.000000, 9330.000000, 18142.000000, 1092, 868, 295
941, 7041.000000, 7188.000000, 13837.000000, 1102, 857, 295
942, 8761.000000, 8908.000000, 5058.000000, 13329, 865, 295
943, 7178.000000, 7325.000000, 14147.000000, 1086, 877, 295
944, 7007.000000, 7155.000000, 13794.000000, 1091, 871, 296
945, 8343.000000, 8491.000000, 5175.000000, 12463, 952, 296
946, 8619.000000, 8768.000000, 5151.000000, 13118, 1031, 299
947, 7054.000000, 7202.000000, 14044.000000, 1092, 1028, 296
948, 8500.000000, 8650.000000, 5787.000000, 12256, 1042, 299
949, 6903.000000, 7051.000000, 13798.000000, 1069, 1061, 296
950, 2613.000000, 2762.000000, 5177.000000, 1070, 1021, 299
951, 8541.000000, 8689.000000, 5018.000000, 12926, 861, 296
952, 7607.000000, 7754.000000, 15002.000000, 1083, 871, 295
953, 8594.000000, 8741.000000, 5096.000000, 12957, 864, 293
954, 8705.000000, 8851.000000, 5131.000000, 13243, 964, 293
955, 8511.000000, 8659.000000, 5059.000000, 12834, 871, 296
956, 2623.000000, 2773.000000, 5009.000000, 1089, 851, 299
957, 7436.000000, 7584.000000, 14644.000000, 1085, 857, 296
958, 7076.000000, 7225.000000, 14027.000000, 1136, 1011, 299
959, 7289.000000, 7437.000000, 14366.000000, 1076, 864, 296
960, 7786.000000, 7932.000000, 15357.000000, 1076, 861, 293
