Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
814, 6912.000000, 7058.000000, 14519.000000, 1079, 887, 293
815, 7282.000000, 7427.000000, 15141.000000, 1152, 864, 290
816, 7367.000000, 7512.000000, 15395.000000, 1089, 875, 290
817, 2266.000000, 2413.000000, -4294935165.000000, 66, 13832, 294
818, 8641.000000, 8788.000000, 5932.000000, 13099, 874, 293
819, 7713.000000, 7862.000000, 16100.000000, 1089, 881, 297
820, 8576.000000, 8722.000000, 5900.000000, 13042, 895, 293
821, 8619.000000, 8766.000000, 5774.000000, 13199, 867, 294
822, 8571.000000, 8718.000000, 5959.000000, 12913, 865, 294
823, 7228.000000, 7374.000000, 15113.000000, 1066, 861, 291
824, 8659.000000, 8806.000000, 5877.000000, 13184, 871, 293
825, 7196.000000, 7343.000000, 15070.000000, 1079, 878, 293
826, 7508.000000, 7653.000000, 15662.000000, 1089, 867, 290
827, 8756.000000, 8902.000000, 5925.000000, 13323, 868, 293
828, 7424.000000, 7571.000000, 15477.000000, 1086, 857, 293
829, 7174.000000, 7321.000000, 15042.000000, 1069, 881, 294
830, 8717.000000, 8864.000000, 5941.000000, 13256, 881, 293
831, 8807.000000, 8957.000000, 5930.000000, 13426, 871, 300
832, 8739.000000, 8887.000000, 5923.000000, 13398, 921, 296
833, 8449.000000, 8597.000000, 7690.000000, 12712, 1752, 297
834, 2444.000000, 2591.000000, -4294949047.000000, 12976, 13168, 294
835, 2429.000000, 2579.000000, -4294949078.000000, 12970, 13165, 300
836, 2407.000000, 2554.000000, -4294948889.000000, 13146, 13369, 294
837, 2478.000000, 2624.000000, -4294949201.000000, 12857, 12998, 293
838, 7698.000000, 7844.000000, 16101.000000, 1051, 878, 293
839, 7125.000000, 7271.000000, 14968.000000, 1064, 891, 293
840, 2393.000000, 2539.000000, -4294949028.000000, 13042, 13262, 293
841, 2433.000000, 2581.000000, -4294948931.000000, 13071, 13285, 296
842, 2429.000000, 2575.000000, -4294948751.000000, 13219, 13453, 293
843, 7334.000000, 7480.000000, 15417.000000, 1067, 908, 293
844, 2603.000000, 2750.000000, 5931.000000, 1066, 895, 294
845, 8506.000000, 8652.000000, 5983.000000, 12851, 911, 293
846, 7253.000000, 7400.000000, 15164.000000, 1085, 871, 294
847, 7646.000000, 7794.000000, 15941.000000, 1073, 861, 297
848, 7038.000000, 7185.000000, 14752.000000, 1073, 874, 293
849, 8349.000000, 8495.000000, 7638.000000, 12479, 1709, 291
850, 2449.000000, 2596.000000, -4294949139.000000, 12838, 13048, 294
851, 2426.000000, 2573.000000, -4294948564.000000, 13486, 13683, 294
852, 7497.000000, 7643.000000, 15761.000000, 1067, 917, 293
853, 8476.000000, 8622.000000, 5974.000000, 12806, 914, 293
854, 7309.000000, 7456.000000, 15340.000000, 1067, 894, 293
855, 2436.000000, 2582.000000, -4294938293.000000, 1853, 12992, 293
856, 2402.000000, 2549.000000, -4294949101.000000, 13020, 13205, 293
857, 6960.000000, 7109.000000, 14610.000000, 1067, 878, 297
858, 7580.000000, 7726.000000, 15802.000000, 1086, 864, 293
859, 7355.000000, 7502.000000, 15382.000000, 1079, 875, 294
860, 7143.000000, 7290.000000, 14957.000000, 1079, 875, 294
861, 8599.000000, 8746.000000, 5990.000000, 13011, 901, 293
862, 8665.000000, 8813.000000, 5957.000000, 13095, 861, 297
863, 8488.000000, 8633.000000, 5918.000000, 12794, 868, 290
864, 7173.000000, 7318.000000, 15019.000000, 1063, 868, 290
865, 8267.000000, 8414.000000, 7519.000000, 12359, 1672, 294
866, 8723.000000, 8871.000000, 5953.000000, 13228, 867, 296
867, 8548.000000, 8694.000000, 5938.000000, 12894, 868, 293
868, 7431.000000, 7578.000000, 15542.000000, 1069, 874, 294
869, 8376.000000, 8523.000000, 17422.000000, 1066, 868, 294
870, 6966.000000, 7114.000000, 14615.000000, 1079, 881, 297
871, 8700.000000, 8849.000000, 5957.000000, 13234, 895, 297
872, 6949.000000, 7096.000000, 14584.000000, 1076, 881, 294
873, 8484.000000, 8634.000000, 5944.000000, 12753, 864, 300
874, 8649.000000, 8797.000000, 5993.000000, 13080, 887, 296
875, 8546.000000, 8693.000000, 5993.000000, 12922, 911, 294
876, 8458.000000, 8603.000000, 17066.000000, 1712, 931, 290
877, 7172.000000, 7320.000000, 15003.000000, 1070, 864, 296
878, 7376.000000, 7523.000000, 15402.000000, 1073, 861, 294
879, 7291.000000, 7436.000000, 15177.000000, 1161, 878, 290
880, 7828.000000, 7976.000000, 16311.000000, 1067, 861, 296
881, 2287.000000, 2434.000000, -4294935816.000000, 66, 13486, 294
882, 7879.000000, 8025.000000, 16392.000000, 1080, 857, 293
883, 8604.000000, 8751.000000, 5819.000000, 13212, 911, 294
884, 7270.000000, 7417.000000, 15191.000000, 1085, 868, 294
885, 7606.000000, 7751.000000, 15976.000000, 1067, 915, 290
886, 8526.000000, 8672.000000, 5979.000000, 12844, 885, 291
887, 7055.000000, 7202.000000, 14820.000000, 1067, 888, 294
888, 7288.000000, 7435.000000, 15245.000000, 1079, 874, 294
889, 7311.000000, 7458.000000, 15269.000000, 1070, 858, 294
890, 7337.000000, 7483.000000, 15336.000000, 1080, 871, 293
891, 7563.000000, 7709.000000, 15866.000000, 1057, 898, 291
892, 7215.000000, 7362.000000, 15105.000000, 1067, 871, 294
893, 8541.000000, 8688.000000, 5949.000000, 12882, 874, 293
894, 7388.000000, 7534.000000, 15506.000000, 1064, 897, 293
895, 7314.000000, 7463.000000, 15337.000000, 1060, 884, 297
896, 7618.000000, 7764.000000, 15922.000000, 1076, 881, 293
897, 2629.000000, 2774.000000, -4294935676.000000, 1083, 13722, 290
898, 2435.000000, 2582.000000, -4294949383.000000, 12633, 12838, 294
899, 7469.000000, 7616.000000, 15630.000000, 1051, 871, 293
900, 7319.000000, 7466.000000, 15350.000000, 1076, 894, 294
901, 7339.000000, 7486.000000, 15361.000000, 1086, 884, 293
902, 8434.000000, 8583.000000, 5998.000000, 12633, 881, 297
903, 8531.000000, 8679.000000, 5921.000000, 12904, 881, 296
904, 2569.000000, 2716.000000, 5964.000000, 1063, 944, 294
905, 7144.000000, 7294.000000, 14944.000000, 1066, 861, 300
906, 7112.000000, 7258.000000, 14867.000000, 1088, 865, 291
907, 8506.000000, 8653.000000, 5993.000000, 12781, 881, 294
908, 7066.000000, 7213.000000, 14782.000000, 1073, 861, 294
909, 7106.000000, 7253.000000, 14849.000000, 1132, 884, 294
910, 7023.000000, 7171.000000, 14718.000000, 1070, 871, 296
911, 7153.000000, 7300.000000, 15012.000000, 1082, 894, 294
912, 2410.000000, 2557.000000, -4294949542.000000, 12577, 12755, 293
913, 8806.000000, 8953.000000, 7673.000000, 13429, 1745, 294
914, 7529.000000, 7676.000000, 15761.000000, 1085, 894, 294
915, 7109.000000, 7257.000000, 14947.000000, 1061, 895, 296
916, 7346.000000, 7493.000000, 15376.000000, 1079, 881, 294
917, 7316.000000, 7463.000000, 15325.000000, 1076, 884, 294
918, 6941.000000, 7088.000000, 14587.000000, 1085, 895, 294
919, 7619.000000, 7764.000000, 15959.000000, 1061, 891, 290
920, 2404.000000, 2552.000000, -4294949058.000000, 12988, 13209, 297
921, 7175.000000, 7323.000000, 15119.000000, 1073, 921, 297
922, 2430.000000, 2577.000000, -4294937829.000000, 1818, 13212, 294
923, 8498.000000, 8643.000000, 5999.000000, 12847, 925, 290
924, 7613.000000, 7758.000000, 15894.000000, 1080, 874, 290
925, 7650.000000, 7795.000000, 15944.000000, 1079, 861, 290
926, 7580.000000, 7725.000000, 15818.000000, 1079, 868, 290
927, 2435.000000, 2582.000000, -4294949236.000000, 12809, 12999, 294
928, 7462.000000, 7611.000000, 15645.000000, 1082, 901, 297
929, 2431.000000, 2576.000000, -4294947029.000000, 13363, 14384, 291
930, 2447.000000, 2593.000000, -4294948680.000000, 13341, 13531, 291
931, 8750.000000, 8897.000000, 5979.000000, 13304, 891, 293
932, 7752.000000, 7899.000000, 16148.000000, 1098, 871, 294
933, 7278.000000, 7424.000000, 15263.000000, 1061, 884, 293
934, 6973.000000, 7118.000000, 14585.000000, 1089, 864, 290
935, 7399.000000, 7548.000000, 15450.000000, 1079, 865, 297
936, 8497.000000, 8643.000000, 6029.000000, 12847, 941, 293
937, 8088.000000, 8235.000000, 16854.000000, 1079, 878, 294
938, 8736.000000, 8883.000000, 5970.000000, 13231, 864, 293
939, 7640.000000, 7789.000000, 15956.000000, 1047, 861, 297
940, 8614.000000, 8762.000000, 5877.000000, 13133, 891, 297
941, 8634.000000, 8782.000000, 5968.000000, 13068, 884, 296
942, 7225.000000, 7372.000000, 15102.000000, 1070, 861, 294
943, 7261.000000, 7407.000000, 15223.000000, 1067, 884, 293
944, 8513.000000, 8660.000000, 5886.000000, 12875, 867, 294
945, 2641.000000, 2786.000000, -4294934787.000000, 1057, 14142, 290
946, 7249.000000, 7396.000000, 15196.000000, 1079, 888, 293
947, 7836.000000, 7984.000000, 16320.000000, 1088, 868, 297
948, 7398.000000, 7545.000000, 15435.000000, 1104, 871, 294
949, 8503.000000, 8651.000000, 5948.000000, 12800, 871, 296
950, 7412.000000, 7559.000000, 15461.000000, 1092, 864, 294
951, 7117.000000, 7265.000000, 14892.000000, 1070, 864, 297
952, 8450.000000, 8598.000000, 5901.000000, 12756, 878, 296
953, 7170.000000, 7317.000000, 14992.000000, 1076, 864, 294
954, 7680.000000, 7827.000000, 16009.000000, 1086, 867, 293
955, 8582.000000, 8729.000000, 5982.000000, 12979, 898, 294
956, 8362.000000, 8510.000000, 5869.000000, 12583, 864, 296
957, 7288.000000, 7436.000000, 15337.000000, 1048, 904, 296
958, 7165.000000, 7312.000000, 15017.000000, 1076, 881, 293
959, 8517.000000, 8665.000000, 5939.000000, 12837, 871, 297
960, 8727.000000, 8872.000000, 5887.000000, 13344, 888, 290
961, 8292.000000, 8437.000000, 7502.000000, 12406, 1662, 291
962, 7227.000000, 7375.000000, 15196.000000, 1073, 907, 296
963, 7401.000000, 7546.000000, 15514.000000, 1082, 897, 291
964, 2635.000000, 2784.000000, 6025.000000, 1082, 918, 297
965, 7137.000000, 7283.000000, 15000.000000, 1082, 904, 293
966, 8678.000000, 8823.000000, 6044.000000, 13120, 904, 291
967, 7369.000000, 7518.000000, 15348.000000, 1035, 822, 297
968, 8211.000000, 8358.000000, 17142.000000, 1069, 894, 294
969, 7172.000000, 7319.000000, 15135.000000, 1051, 921, 294
970, 7628.000000, 7774.000000, 16011.000000, 1067, 911, 293
971, 6937.000000, 7084.000000, 14658.000000, 1073, 928, 293
972, 7285.000000, 7431.000000, 15148.000000, 1151, 864, 291
973, 7677.000000, 7824.000000, 16082.000000, 1054, 891, 294
974, 8591.000000, 8738.000000, 5968.000000, 12957, 871, 293
975, 8502.000000, 8649.000000, 5976.000000, 12797, 884, 293
976, 8027.000000, 8176.000000, 16704.000000, 1079, 864, 297
977, 8384.000000, 8531.000000, 7570.000000, 12615, 1708, 294
978, 7612.000000, 7759.000000, 15884.000000, 1083, 871, 293
979, 8772.000000, 8919.000000, 5931.000000, 13375, 881, 294
980, 8727.000000, 8874.000000, 5921.000000, 13356, 911, 294
981, 7039.000000, 7186.000000, 14731.000000, 1070, 861, 294
982, 7264.000000, 7412.000000, 15193.000000, 1083, 874, 296
983, 7076.000000, 7223.000000, 14819.000000, 1063, 865, 294
984, 8632.000000, 8777.000000, 5903.000000, 13118, 878, 290
985, 8515.000000, 8665.000000, 5987.000000, 12832, 894, 299
986, 8586.000000, 8733.000000, 5938.000000, 12957, 861, 294
987, 7027.000000, 7172.000000, 14782.000000, 1076, 902, 290
988, 7283.000000, 7429.000000, 15338.000000, 1070, 921, 293
989, 7591.000000, 7738.000000, 15908.000000, 1057, 891, 294
990, 7360.000000, 7509.000000, 15441.000000, 1082, 901, 297
991, 2448.000000, 2597.000000, -4294949184.000000, 12809, 13012, 297
992, 8756.000000, 8905.000000, 5934.000000, 13441, 931, 297
993, 2428.000000, 2576.000000, -4294947181.000000, 13168, 14213, 296
994, 7128.000000, 7275.000000, 14930.000000, 1069, 871, 294
995, 7223.000000, 7370.000000, 15113.000000, 1070, 868, 293
996, 7439.000000, 7585.000000, 15507.000000, 1088, 858, 291
997, 7276.000000, 7423.000000, 15233.000000, 1054, 867, 293
998, 7373.000000, 7520.000000, 15495.000000, 1073, 911, 294
999, 8313.000000, 8461.000000, 5946.000000, 12451, 885, 296
1000, 6921.000000, 7067.000000, 14473.000000, 1089, 860, 293
1001, 7148.000000, 7295.000000, 14978.000000, 1067, 874, 293
1002, 6986.000000, 7132.000000, 14615.000000, 1073, 858, 293
1003, 8604.000000, 8749.000000, 5935.000000, 12995, 861, 291
1004, 8552.000000, 8697.000000, 5881.000000, 12960, 868, 290
1005, 7352.000000, 7501.000000, 15367.000000, 1088, 875, 297
1006, 7224.000000, 7371.000000, 15126.000000, 1077, 877, 293
1007, 7124.000000, 7270.000000, 14917.000000, 1066, 867, 291
1008, 8750.000000, 8896.000000, 5907.000000, 13369, 888, 293
1009, 7532.000000, 7679.000000, -4294949907.000000, 1054, 1689, 294
1010, 8431.000000, 8576.000000, 5985.000000, 12700, 911, 290
1011, 8700.000000, 8845.000000, 5932.000000, 13196, 864, 291
1012, 7388.000000, 7537.000000, 15521.000000, 1066, 905, 297
1013, 8749.000000, 8896.000000, 5904.000000, 13322, 864, 294
1014, 7243.000000, 7390.000000, 15166.000000, 1088, 884, 294
1015, 7232.000000, 7379.000000, 15186.000000, 1060, 891, 294
1016, 8734.000000, 8881.000000, 5877.000000, 13319, 864, 294
1017, 6955.000000, 7102.000000, 14593.000000, 1079, 881, 294
1018, 7634.000000, 7781.000000, 15880.000000, 1164, 888, 294
1019, 7660.000000, 7805.000000, 16015.000000, 1073, 884, 290
1020, 7714.000000, 7860.000000, 16203.000000, 1073, 924, 293
1021, 7427.000000, 7574.000000, 15634.000000, 1054, 917, 294
1022, 2432.000000, 2580.000000, -4294948992.000000, 13010, 13225, 297
1023, 7344.000000, 7491.000000, 15404.000000, 1073, 894, 293
1024, 8919.000000, 9068.000000, 18613.000000, 1082, 928, 297
1025, 8599.000000, 8747.000000, 7603.000000, 13011, 1708, 297
1026, 7348.000000, 7495.000000, 15358.000000, 1066, 864, 294
1027, 8293.000000, 8440.000000, 5961.000000, 12353, 864, 294
1028, 8536.000000, 8682.000000, 5929.000000, 12932, 894, 291
1029, 8460.000000, 8605.000000, 5953.000000, 12709, 871, 290
1030, 8567.000000, 8716.000000, 5943.000000, 12920, 864, 297
1031, 7014.000000, 7163.000000, 14695.000000, 1070, 868, 297
1032, 7205.000000, 7350.000000, 15043.000000, 1083, 858, 290
1033, 7541.000000, 7688.000000, 15778.000000, 1067, 881, 293
1034, 8101.000000, 8248.000000, 16880.000000, 1079, 878, 294
1035, 7198.000000, 7345.000000, 15087.000000, 1063, 877, 294
1036, 7165.000000, 7312.000000, 15019.000000, 1079, 884, 294
1037, 8432.000000, 8579.000000, 5952.000000, 12715, 901, 294
1038, 7821.000000, 7967.000000, 16347.000000, 1083, 894, 293
1039, 8773.000000, 8922.000000, 5958.000000, 13391, 901, 297
1040, 7045.000000, 7193.000000, 14833.000000, 1080, 911, 296
1041, 2632.000000, 2780.000000, -4294935400.000000, 1061, 13846, 296
1042, 7260.000000, 7408.000000, 15223.000000, 1079, 891, 297
1043, 2426.000000, 2574.000000, -4294949178.000000, 12851, 13058, 296
1044, 2387.000000, 2534.000000, -4294938385.000000, 1772, 12954, 293
1045, 7301.000000, 7447.000000, 15284.000000, 1086, 884, 293
1046, 7377.000000, 7522.000000, 15472.000000, 1079, 898, 290
1047, 7085.000000, 7232.000000, 14879.000000, 1066, 887, 294
1048, 8614.000000, 8759.000000, 5926.000000, 13124, 911, 290
1049, 7370.000000, 7518.000000, 15370.000000, 1158, 894, 297
1050, 7088.000000, 7235.000000, 14873.000000, 1079, 888, 294
1051, 8661.000000, 8808.000000, 6003.000000, 13128, 904, 293
1052, 8311.000000, 8457.000000, 17309.000000, 1083, 885, 293
1053, 8800.000000, 8947.000000, 5945.000000, 13398, 871, 294
1054, 8563.000000, 8709.000000, 5945.000000, 12923, 871, 293
1055, 8426.000000, 8573.000000, 5938.000000, 12665, 875, 293
1056, 7641.000000, 7788.000000, 16109.000000, 1070, 948, 293
1057, 8183.000000, 8328.000000, 7552.000000, 12218, 1702, 290
1058, 2424.000000, 2571.000000, -4294948909.000000, 13127, 13333, 294
1059, 2430.000000, 2575.000000, -4294948884.000000, 13121, 13336, 290
1060, 7434.000000, 7580.000000, 15546.000000, 1136, 907, 293
1061, 2440.000000, 2587.000000, -4294948862.000000, 13158, 13356, 294
1062, 7314.000000, 7463.000000, 15328.000000, 1089, 894, 297
1063, 7245.000000, 7392.000000, 15213.000000, 1073, 898, 294
1064, 8492.000000, 8637.000000, 5947.000000, 12847, 905, 291
1065, 8734.000000, 8881.000000, 5950.000000, 13275, 878, 293
1066, 8537.000000, 8684.000000, 5994.000000, 12834, 877, 294
1067, 7297.000000, 7443.000000, 15251.000000, 1066, 861, 291
1068, 7024.000000, 7171.000000, 14777.000000, 1079, 904, 294
1069, 2427.000000, 2574.000000, -4294948883.000000, 13111, 13335, 294
1070, 2434.000000, 2580.000000, -4294938067.000000, 1769, 13065, 293
1071, 8559.000000, 8707.000000, 5950.000000, 12891, 861, 296
1072, 7292.000000, 7440.000000, 15266.000000, 1060, 871, 297
1073, 2634.000000, 2779.000000, -4294935064.000000, 1048, 14006, 290
1074, 7381.000000, 7528.000000, 15437.000000, 1080, 877, 293
1075, 8774.000000, 8924.000000, 5946.000000, 13338, 868, 300
1076, 7061.000000, 7207.000000, 14768.000000, 1076, 861, 293
1077, 7133.000000, 7279.000000, 14935.000000, 1067, 868, 293
1078, 8510.000000, 8658.000000, 5961.000000, 12822, 881, 296
1079, 7504.000000, 7649.000000, 15686.000000, 1085, 881, 290
1080, 7349.000000, 7496.000000, 15357.000000, 1070, 864, 293
1081, 8543.000000, 8688.000000, 5967.000000, 12869, 875, 290
1082, 7346.000000, 7495.000000, 15330.000000, 1079, 858, 297
1083, 7115.000000, 7262.000000, 15024.000000, 1054, 924, 294
1084, 2611.000000, 2757.000000, 5932.000000, 1086, 898, 293
1085, 8603.000000, 8751.000000, 5955.000000, 12980, 864, 296
1086, 8524.000000, 8673.000000, 6121.000000, 12812, 942, 297
1087, 7094.000000, 7241.000000, 14982.000000, 1089, 941, 293
1088, 2392.000000, 2538.000000, -4294949258.000000, 12844, 13049, 293
1089, 2438.000000, 2585.000000, -4294947895.000000, 12579, 13552, 294
1090, 2443.000000, 2589.000000, -4294937574.000000, 1788, 13312, 293
1091, 2427.000000, 2574.000000, -4294949106.000000, 12929, 13132, 294
1092, 7282.000000, 7427.000000, 15243.000000, 1089, 884, 290
1093, 7064.000000, 7210.000000, 14807.000000, 1083, 881, 293
1094, 2444.000000, 2591.000000, -4294949037.000000, 12966, 13168, 294
1095, 7622.000000, 7768.000000, 15984.000000, 1057, 898, 291
1096, 2401.000000, 2550.000000, -4294948625.000000, 13436, 13652, 297
1097, 2420.000000, 2567.000000, -4294948817.000000, 13546, 13592, 294
1098, 7318.000000, 7465.000000, 15380.000000, 1079, 911, 293
1099, 2433.000000, 2579.000000, -4294948769.000000, 13263, 13462, 293
1100, 8386.000000, 8532.000000, 5897.000000, 12611, 868, 293
1101, 8755.000000, 8901.000000, 5953.000000, 13306, 874, 291
1102, 8790.000000, 8939.000000, 5976.000000, 13347, 871, 297
1103, 8395.000000, 8542.000000, 5955.000000, 12564, 864, 294
1104, 8572.000000, 8717.000000, 5888.000000, 12999, 871, 290
1105, 2263.000000, 2413.000000, -4294935737.000000, 60, 13546, 300
1106, 7286.000000, 7433.000000, 15207.000000, 1088, 861, 294
1107, 8645.000000, 8792.000000, 6091.000000, 13102, 951, 294
1108, 8627.000000, 8774.000000, 5926.000000, 13171, 921, 294
1109, 8369.000000, 8515.000000, 5984.000000, 12508, 877, 293
1110, 7267.000000, 7414.000000, 15192.000000, 1079, 868, 293
1111, 7436.000000, 7584.000000, 15537.000000, 1069, 867, 297
1112, 7155.000000, 7302.000000, 14957.000000, 1095, 871, 294
1113, 7338.000000, 7485.000000, 15362.000000, 1057, 871, 293
1114, 7560.000000, 7705.000000, 15790.000000, 1079, 874, 290
1115, 7689.000000, 7834.000000, 16025.000000, 1083, 865, 290
1116, 2626.000000, 2776.000000, 6025.000000, 1076, 924, 300
1117, 8380.000000, 8527.000000, 6085.000000, 12558, 941, 293
1118, 8406.000000, 8552.000000, 5959.000000, 12649, 898, 293
1119, 7415.000000, 7562.000000, 15511.000000, 1054, 867, 293
1120, 7346.000000, 7491.000000, 15392.000000, 1076, 888, 291
1121, 8196.000000, 8343.000000, 7487.000000, 12190, 1642, 293
1122, 8806.000000, 8954.000000, 5960.000000, 13422, 885, 297
1123, 8787.000000, 8934.000000, 5971.000000, 13354, 875, 293
1124, 8225.000000, 8372.000000, 17119.000000, 1079, 874, 294
1125, 7596.000000, 7743.000000, 15860.000000, 1067, 867, 294
1126, 7662.000000, 7810.000000, 15963.000000, 1089, 864, 296
1127, 7431.000000, 7579.000000, 15420.000000, 1164, 861, 296
1128, 6934.000000, 7081.000000, 14555.000000, 1076, 881, 294
1129, 7267.000000, 7414.000000, 15223.000000, 1082, 885, 294
1130, 7699.000000, 7846.000000, 16136.000000, 1057, 897, 293
1131, 7383.000000, 7530.000000, 15674.000000, 1054, 981, 294
1132, 2403.000000, 2550.000000, -4294923284.000000, 38771, 38988, 294
1133, 7456.000000, 7603.000000, 15594.000000, 1073, 877, 293
1134, 7716.000000, 7861.000000, 16115.000000, 1086, 884, 290
1135, 7743.000000, 7890.000000, 16140.000000, 1057, 855, 294
1136, 7083.000000, 7231.000000, 14832.000000, 1083, 874, 296
1137, 8731.000000, 8877.000000, 7736.000000, 13256, 1765, 293
1138, 7343.000000, 7490.000000, 15374.000000, 1088, 888, 294
1139, 8461.000000, 8608.000000, 5964.000000, 12781, 911, 293
1140, 7276.000000, 7423.000000, 15199.000000, 1076, 861, 294
1141, 7237.000000, 7383.000000, 15158.000000, 1064, 874, 293
1142, 8815.000000, 8961.000000, 6034.000000, 13492, 948, 293
1143, 7591.000000, 7738.000000, 15829.000000, 1082, 864, 294
1144, 2569.000000, 2716.000000, 5985.000000, 1076, 961, 294
1145, 8758.000000, 8905.000000, 5937.000000, 13294, 857, 293
1146, 8780.000000, 8927.000000, 5956.000000, 13379, 887, 294
1147, 7052.000000, 7199.000000, 14787.000000, 1060, 871, 294
1148, 8381.000000, 8529.000000, 5955.000000, 12649, 921, 297
1149, 7295.000000, 7442.000000, 15291.000000, 1070, 885, 293
1150, 7221.000000, 7368.000000, 15142.000000, 1057, 878, 294
1151, 7082.000000, 7230.000000, 14857.000000, 1070, 881, 296
1152, 2420.000000, 2567.000000, -4294949174.000000, 12988, 13135, 294
1153, 6964.000000, 7111.000000, -4294951009.000000, 1079, 1719, 294
1154, 8567.000000, 8712.000000, 5960.000000, 12910, 868, 291
1155, 7089.000000, 7237.000000, 14867.000000, 1047, 868, 297
1156, 8503.000000, 8649.000000, 5862.000000, 12866, 861, 293
1157, 7081.000000, 7228.000000, 14873.000000, 1098, 904, 294
1158, 7313.000000, 7458.000000, 15303.000000, 1080, 878, 290
1159, 7005.000000, 7152.000000, 14709.000000, 1057, 878, 294
1160, 7174.000000, 7321.000000, 15040.000000, 1057, 874, 294
1161, 7579.000000, 7726.000000, 15773.000000, 1142, 878, 294
1162, 7228.000000, 7373.000000, 15116.000000, 1076, 868, 290
1163, 7403.000000, 7550.000000, 15531.000000, 1057, 891, 294
1164, 7128.000000, 7274.000000, 14898.000000, 1086, 864, 293
1165, 7136.000000, 7283.000000, 14984.000000, 1057, 884, 293
1166, 8513.000000, 8660.000000, 5933.000000, 12822, 864, 293
1167, 7216.000000, 7362.000000, 15163.000000, 1077, 904, 293
1168, 2396.000000, 2542.000000, -4294938114.000000, 1800, 13095, 293
1169, 2425.000000, 2571.000000, -4294921932.000000, 13990, 27252, 293
1170, 2449.000000, 2596.000000, -4294949013.000000, 12980, 13182, 293
1171, 7299.000000, 7448.000000, 15310.000000, 1063, 887, 297
1172, 7408.000000, 7556.000000, 15509.000000, 1089, 891, 297
1173, 7199.000000, 7346.000000, 15112.000000, 1076, 895, 294
1174, 7049.000000, 7196.000000, 14785.000000, 1076, 881, 294
1175, 2442.000000, 2589.000000, -4294948869.000000, 13134, 13338, 293
1176, 8640.000000, 8785.000000, 5727.000000, 13348, 897, 290
1177, 2433.000000, 2580.000000, -4294948820.000000, 13206, 13408, 294
1178, 7212.000000, 7360.000000, 15120.000000, 1080, 888, 296
1179, 7549.000000, 7697.000000, 15835.000000, 1073, 905, 297
1180, 7425.000000, 7572.000000, 15503.000000, 1076, 864, 293
1181, 8783.000000, 8930.000000, 5965.000000, 13344, 871, 293
1182, 6970.000000, 7116.000000, 14589.000000, 1079, 864, 293
1183, 6905.000000, 7051.000000, 14498.000000, 1048, 868, 293
1184, 8378.000000, 8525.000000, 5955.000000, 12623, 911, 294
1185, 8237.000000, 8383.000000, 7538.000000, 12261, 1662, 291
1186, 8765.000000, 8915.000000, 5963.000000, 13315, 874, 300
1187, 8593.000000, 8740.000000, 5941.000000, 12982, 868, 294
1188, 7190.000000, 7337.000000, 15036.000000, 1079, 867, 294
1189, 7047.000000, 7194.000000, 14840.000000, 1057, 901, 294
1190, 8392.000000, 8540.000000, 5945.000000, 12573, 867, 297
1191, 7067.000000, 7213.000000, 14809.000000, 1067, 871, 293
1192, 7289.000000, 7435.000000, 15332.000000, 1076, 915, 293
1193, 8805.000000, 8954.000000, 5987.000000, 13420, 898, 297
1194, 7336.000000, 7484.000000, 15489.000000, 1079, 948, 297
1195, 8640.000000, 8787.000000, 5948.000000, 13054, 861, 294
1196, 8494.000000, 8639.000000, 5916.000000, 12828, 878, 290
1197, 7456.000000, 7603.000000, 15592.000000, 1077, 878, 293
1198, 7556.000000, 7703.000000, 15770.000000, 1070, 864, 294
1199, 7263.000000, 7410.000000, 15224.000000, 1057, 877, 293
1200, 7111.000000, 7257.000000, 14879.000000, 1079, 868, 293
1201, 2269.000000, 2416.000000, -4294935062.000000, 69, 13882, 293
1202, 7263.000000, 7411.000000, 15200.000000, 1083, 878, 296
1203, 7480.000000, 7627.000000, 15641.000000, 1070, 875, 293
1204, 2617.000000, 2762.000000, 5930.000000, 1086, 891, 290
1205, 6982.000000, 7129.000000, 14652.000000, 1067, 877, 293
1206, 2656.000000, 2801.000000, 5940.000000, 1088, 858, 291
1207, 8433.000000, 8580.000000, 5973.000000, 12624, 865, 293
1208, 7177.000000, 7324.000000, 15005.000000, 1086, 868, 293
1209, 7162.000000, 7309.000000, 14977.000000, 1076, 864, 293
1210, 7038.000000, 7183.000000, 14716.000000, 1083, 861, 290
1211, 7384.000000, 7530.000000, 15469.000000, 1067, 884, 293
1212, 2401.000000, 2549.000000, -4294937072.000000, 1844, 13633, 297
1213, 7625.000000, 7772.000000, 16029.000000, 1064, 921, 293
1214, 7170.000000, 7320.000000, 15009.000000, 1080, 874, 299
1215, 8543.000000, 8690.000000, 5968.000000, 12907, 894, 294
1216, 7207.000000, 7354.000000, 15074.000000, 1083, 871, 293
1217, 8377.000000, 8524.000000, 7487.000000, 12558, 1645, 293
1218, 7026.000000, 7173.000000, 14768.000000, 1073, 894, 293
1219, 7373.000000, 7519.000000, 15451.000000, 1057, 881, 293
1220, 7113.000000, 7262.000000, 14942.000000, 1073, 894, 297
1221, 8643.000000, 8789.000000, 5969.000000, 13131, 907, 293
1222, 2439.000000, 2586.000000, -4294938115.000000, 1768, 13035, 294
